Washington,Arizona,Nevada,California,Oregon,Customer Lifetime Value,Response,Coverage,Education,Employed,Unemployed,Medical_Leave,Disabled,Retired,Female,Male,Income,Suburban,Rural,Urban,Married,Single,Divorced,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Corporate Auto,Personal Auto,Special Auto,Corporate L3,Personal L3,Corporate L2,Personal L1,Special L2,Corporate L1,Personal L2,Special L1,Special L3,Renew Offer Type,Agent,Call Center,Web,Branch,Total Claim Amount,Two Door,Four Door,SUV,Luxury SUV,Sports Car,Luxury Car,Vehicle Size,Activation_date
0,0,0,1,0,13530.03,No,2,4,1,0,0,0,0,1,0,75037,0,1,0,1,0,0,85,5,27,2,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,1,0,0,180.56,0,1,0,0,0,0,1,2011-02-02
0,0,0,0,1,8798.31,No,3,2,1,0,0,0,0,1,0,24550,1,0,0,1,0,0,111,12,6,0,9,0,1,0,0,0,0,1,0,0,0,0,0,Offer2,1,0,0,0,536.0,0,1,0,0,0,0,1,2011-02-06
0,1,0,0,0,4595.04,No,1,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,64,16,62,0,6,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,0,0,1,460.8,1,0,0,0,0,0,1,2011-01-17
0,0,0,1,0,6545.8,No,2,1,1,0,0,0,0,0,1,55366,1,0,0,0,0,1,86,11,54,2,4,0,1,0,0,0,0,1,0,0,0,0,0,Offer3,1,0,0,0,455.71,0,1,0,0,0,0,2,2011-01-07
0,0,1,0,0,5443.76,No,1,1,1,0,0,0,0,1,0,41449,1,0,0,1,0,0,69,16,96,1,3,0,1,0,0,0,0,1,0,0,0,0,0,Offer3,0,0,0,1,331.2,1,0,0,0,0,0,2,2011-02-15
0,0,0,1,0,7957.63,No,1,1,1,0,0,0,0,0,1,51125,1,0,0,0,0,1,67,3,67,0,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,430.29,0,1,0,0,0,0,2,2011-01-19
0,1,0,0,0,2444.74,No,1,2,0,1,0,0,0,0,1,0,0,0,1,1,0,0,71,8,59,1,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer3,0,0,0,1,244.59,0,1,0,0,0,0,2,2011-01-16
1,0,0,0,0,8590.33,No,1,2,1,0,0,0,0,1,0,63110,0,1,0,1,0,0,72,23,84,0,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer3,1,0,0,0,68.18,0,1,0,0,0,0,2,2011-02-06
0,0,0,0,1,2730.35,No,1,2,1,0,0,0,0,1,0,63401,0,0,1,1,0,0,68,1,18,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Offer2,1,0,0,0,202.94,0,1,0,0,0,0,2,2011-02-03
0,0,0,0,1,2925.73,No,1,2,1,0,0,0,0,1,0,30752,1,0,0,1,0,0,73,2,37,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer4,0,1,0,0,400.29,0,1,0,0,0,0,1,2011-01-03
0,0,0,1,0,5331.74,No,1,1,1,0,0,0,0,0,1,60986,1,0,0,1,0,0,67,30,32,0,5,1,0,0,1,0,0,0,0,0,0,0,0,Offer4,0,0,0,1,417.78,0,1,0,0,0,0,2,2011-01-12
0,1,0,0,0,11320.83,No,3,2,1,0,0,0,0,0,1,41692,0,1,0,0,1,0,101,21,15,1,2,1,0,0,1,0,0,0,0,0,0,0,0,Offer3,0,1,0,0,245.97,0,1,0,0,0,0,2,2011-01-07
0,0,0,0,1,5130.82,No,1,3,0,0,0,1,0,0,1,12940,0,0,1,0,0,1,68,7,36,0,3,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,268.17,1,0,0,0,0,0,3,2011-01-14
1,0,0,0,0,7919.83,No,1,3,0,1,0,0,0,0,1,0,1,0,0,1,0,0,70,13,18,0,2,0,1,0,0,0,0,1,0,0,0,0,0,Offer1,1,0,0,0,336.0,0,1,0,0,0,0,2,2011-02-21
0,0,0,0,1,2619.34,Yes,1,2,1,0,0,0,0,0,1,78618,0,0,1,0,0,1,66,7,56,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,225.58,1,0,0,0,0,0,2,2011-02-05
0,0,0,1,0,9591.23,No,3,2,1,0,0,0,0,0,1,54538,0,0,1,1,0,0,119,32,63,0,6,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,1,0,0,507.8,0,1,0,0,0,0,2,2011-02-25
0,0,1,0,0,4196.65,No,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,64,35,75,1,7,0,1,0,0,0,0,1,0,0,0,0,0,Offer3,0,1,0,0,774.74,1,0,0,0,0,0,2,2011-02-15
0,1,0,0,0,7887.96,No,1,1,1,0,0,0,0,1,0,76590,0,0,1,0,0,1,65,0,91,0,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,183.29,0,1,0,0,0,0,3,2011-02-24
0,0,0,0,1,8676.7,No,1,1,1,0,0,0,0,0,1,76214,0,0,1,1,0,0,72,7,48,0,2,0,0,1,0,0,0,0,1,0,0,0,0,Offer2,0,0,1,0,202.81,0,1,0,0,0,0,2,2011-01-02
0,0,0,1,0,6383.61,No,1,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,196,13,74,2,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,1,0,0,2327.17,0,0,0,1,0,0,1,2011-02-27
0,1,0,0,0,6568.76,No,2,1,0,0,0,1,0,1,0,25876,1,0,0,1,0,0,83,29,46,0,3,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,0,0,1,398.4,1,0,0,0,0,0,2,2011-01-30
0,0,1,0,0,3644.83,Yes,2,1,1,0,0,0,0,1,0,82477,1,0,0,1,0,0,90,1,69,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,1,0,0,0,432.0,1,0,0,0,0,0,3,2011-01-15
0,1,0,0,0,3910.7,No,2,2,1,0,0,0,0,1,0,58713,1,0,0,1,0,0,98,8,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,Offer1,1,0,0,0,470.4,0,1,0,0,0,0,1,2011-02-18
0,1,0,0,0,18704.85,No,2,2,1,0,0,0,0,0,1,64929,1,0,0,1,0,0,240,13,11,3,8,1,0,0,0,0,0,0,0,1,0,0,0,Offer1,1,0,0,0,1261.67,0,0,0,1,0,0,2,2011-01-10
0,0,0,1,0,24337.38,No,2,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,85,5,15,1,2,0,1,0,0,0,0,0,0,0,1,0,0,Offer2,1,0,0,0,612.0,0,1,0,0,0,0,2,2011-01-04
0,0,1,0,0,12547.43,No,3,1,1,0,0,0,0,0,1,32857,1,0,0,0,0,1,105,24,15,0,2,1,0,0,0,0,1,0,0,0,0,0,0,Offer1,0,1,0,0,504.0,0,1,0,0,0,0,2,2011-01-21
0,0,1,0,0,4582.69,No,1,2,0,0,1,0,0,0,1,19065,1,0,0,1,0,0,61,28,29,0,7,0,1,0,0,0,0,0,0,0,1,0,0,Offer4,0,1,0,0,292.8,1,0,0,0,0,0,2,2011-02-13
1,0,0,0,0,2864.09,No,2,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,83,17,30,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer4,0,0,1,0,825.29,1,0,0,0,0,0,2,2011-01-13
0,0,0,1,0,30850.59,No,1,1,0,0,0,1,0,0,1,25503,1,0,0,1,0,0,115,12,59,0,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,0,0,1,552.0,0,0,1,0,0,0,2,2011-02-08
0,1,0,0,0,7366.09,No,2,1,1,0,0,0,0,0,1,30250,0,0,1,1,0,0,93,1,98,0,6,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,1,0,0,398.1,0,1,0,0,0,0,2,2011-02-05
0,0,0,0,1,4224.83,No,1,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,63,9,88,0,8,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,1,0,0,453.6,0,1,0,0,0,0,2,2011-01-25
0,0,0,1,0,8256.3,Yes,1,2,1,0,0,0,0,1,0,62902,0,1,0,1,0,0,69,14,94,0,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,0,1,0,159.38,1,0,0,0,0,0,2,2011-01-25
0,0,0,0,1,7498.82,No,1,3,0,1,0,0,0,1,0,0,1,0,0,1,0,0,66,5,17,0,2,0,1,0,0,0,0,1,0,0,0,0,0,Offer3,1,0,0,0,316.8,0,1,0,0,0,0,2,2011-01-27
0,1,0,0,0,25626.71,No,2,4,0,0,1,0,0,1,0,14278,0,0,1,1,0,0,134,6,9,0,2,0,1,0,0,0,0,0,0,0,1,0,0,Offer2,0,0,1,0,346.32,0,0,0,0,1,0,1,2011-02-12
0,0,1,0,0,5989.77,Yes,3,2,1,0,0,0,0,0,1,66839,1,0,0,0,1,0,154,33,24,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer2,0,0,0,1,739.2,0,0,0,0,1,0,2,2011-01-19
0,1,0,0,0,2530.81,No,1,2,1,0,0,0,0,1,0,37811,1,0,0,1,0,0,63,25,14,0,1,0,0,1,0,0,0,0,1,0,0,0,0,Offer4,1,0,0,0,365.0,0,1,0,0,0,0,2,2011-02-21
0,1,0,0,0,13569.24,No,1,1,0,0,1,0,0,0,1,20978,1,0,0,1,0,0,70,35,20,0,2,0,1,0,0,0,0,0,0,0,1,0,0,Offer4,0,0,0,1,336.0,1,0,0,0,0,0,2,2011-01-09
0,0,0,1,0,13113.14,No,2,2,0,0,1,0,0,1,0,28519,1,0,0,1,0,0,86,23,30,0,2,0,1,0,0,0,0,1,0,0,0,0,0,Offer4,0,0,0,1,412.8,1,0,0,0,0,0,3,2011-02-10
0,0,0,1,0,5085.02,No,1,2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,72,15,18,1,3,0,1,0,0,1,0,0,0,0,0,0,0,Offer3,1,0,0,0,571.53,0,1,0,0,0,0,1,2011-02-12
0,0,1,0,0,4554.56,No,1,3,1,0,0,0,0,1,0,85140,0,1,0,0,1,0,118,7,11,4,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,0,0,1,88.18,0,0,1,0,0,0,2,2011-02-08
0,0,0,0,1,4014.45,Yes,2,4,1,0,0,0,0,1,0,37384,1,0,0,1,0,0,99,9,17,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer2,1,0,0,0,475.2,0,1,0,0,0,0,2,2011-01-08
0,0,0,0,1,2863.04,No,2,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,79,0,44,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer4,0,1,0,0,168.89,1,0,0,0,0,0,2,2011-02-12
0,0,1,0,0,7200.66,Yes,1,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,66,16,77,0,2,1,0,0,1,0,0,0,0,0,0,0,0,Offer2,1,0,0,0,316.8,0,1,0,0,0,0,2,2011-01-26
0,0,0,0,1,30909.22,No,3,1,1,0,0,0,0,0,1,57659,1,0,0,0,0,1,111,24,31,0,2,0,1,0,0,0,0,1,0,0,0,0,0,Offer1,1,0,0,0,756.37,0,1,0,0,0,0,2,2011-02-12
0,0,0,0,1,8170.62,No,1,2,1,0,0,0,0,1,0,95241,0,1,0,1,0,0,68,3,12,1,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,0,0,1,87.8,0,1,0,0,0,0,3,2011-01-27
0,1,0,0,0,2877.81,No,1,2,1,0,0,0,0,0,1,38870,0,1,0,0,0,1,74,3,89,0,1,0,0,1,0,0,0,0,0,0,0,1,0,Offer1,1,0,0,0,145.37,0,1,0,0,0,0,1,2011-01-12
0,0,0,1,0,8478.3,No,1,1,0,0,1,0,0,1,0,13870,1,0,0,1,0,0,109,1,78,0,5,0,1,0,0,1,0,0,0,0,0,0,0,Offer3,0,0,1,0,550.43,0,0,1,0,0,0,2,2011-02-28
0,1,0,0,0,8646.55,No,2,2,1,0,0,0,0,0,1,25964,1,0,0,1,0,0,76,21,87,2,2,1,0,0,1,0,0,0,0,0,0,0,0,Offer1,0,0,0,1,364.8,0,1,0,0,0,0,2,2011-02-03
0,0,0,1,0,4755.76,No,3,1,1,0,0,0,0,1,0,72193,0,0,1,1,0,0,118,1,46,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer4,0,0,0,1,552.65,0,1,0,0,0,0,2,2011-02-17
1,0,0,0,0,7425.85,No,1,2,1,0,0,0,0,0,1,84302,0,1,0,1,0,0,62,19,63,0,2,0,1,0,0,0,0,0,0,0,1,0,0,Offer2,0,0,0,1,76.61,0,1,0,0,0,0,2,2011-01-31
0,0,1,0,0,4463.0,Yes,1,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,73,35,52,3,5,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,0,1,0,350.4,1,0,0,0,0,0,2,2011-01-30
1,0,0,0,0,2593.9,No,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,72,31,99,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Offer3,0,1,0,0,345.6,0,1,0,0,0,0,3,2011-01-21
0,0,0,0,1,6006.44,No,2,2,1,0,0,0,0,0,1,39482,0,0,1,0,0,1,77,29,48,0,5,1,0,0,0,0,1,0,0,0,0,0,0,Offer1,1,0,0,0,277.91,0,1,0,0,0,0,2,2011-02-17
0,0,0,0,1,10010.14,No,2,1,1,0,0,0,0,0,1,66371,0,1,0,1,0,0,125,2,75,0,5,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,1,0,0,0,43.1,0,0,1,0,0,0,2,2011-01-29
0,0,0,1,0,26305.42,No,1,2,1,0,0,0,0,0,1,35300,0,0,1,1,0,0,74,14,71,0,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,225.52,0,1,0,0,0,0,2,2011-02-09
0,0,0,1,0,7096.6,No,2,4,1,0,0,0,0,1,0,67735,0,1,0,1,0,0,88,33,87,0,3,1,0,0,1,0,0,0,0,0,0,0,0,Offer3,1,0,0,0,3.46,0,1,0,0,0,0,2,2011-01-21
0,0,0,1,0,2859.8,No,1,2,1,0,0,0,0,0,1,98879,0,1,0,0,1,0,73,14,33,1,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer4,0,1,0,0,108.67,0,1,0,0,0,0,2,2011-01-10
0,0,0,0,1,29589.94,No,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,108,29,74,0,2,1,0,0,0,0,0,0,0,1,0,0,0,Offer3,0,0,0,1,777.6,0,0,1,0,0,0,2,2011-01-06
0,0,0,0,1,9667.13,No,2,3,1,0,0,0,0,0,1,72885,0,1,0,0,0,1,124,35,88,2,6,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,0,0,0,1,233.68,0,0,1,0,0,0,2,2011-01-27
0,0,0,0,1,21941.86,No,1,2,1,0,0,0,0,1,0,26378,0,1,0,1,0,0,70,22,79,1,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,0,0,1,147.8,0,1,0,0,0,0,2,2011-02-20
0,0,0,0,1,5548.03,Yes,1,2,1,0,0,0,0,0,1,67798,1,0,0,0,0,1,69,1,78,0,9,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,331.2,0,1,0,0,0,0,2,2011-01-13
1,0,0,0,0,7752.93,No,2,3,1,0,0,0,0,1,0,41275,0,1,0,1,0,0,96,29,16,0,3,0,1,0,0,1,0,0,0,0,0,0,0,Offer3,0,0,0,1,41.12,0,1,0,0,0,0,3,2011-02-11
0,0,0,1,0,2769.73,No,1,2,1,0,0,0,0,0,1,39646,0,0,1,1,0,0,70,9,35,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer4,1,0,0,0,279.71,0,1,0,0,0,0,1,2011-02-19
0,0,0,0,1,2545.07,No,1,1,1,0,0,0,0,0,1,71868,1,0,0,0,1,0,65,6,61,0,1,1,0,0,1,0,0,0,0,0,0,0,0,Offer4,1,0,0,0,312.0,0,1,0,0,0,0,1,2011-02-15
0,0,0,0,1,8629.33,No,1,1,1,0,0,0,0,1,0,59107,0,0,1,1,0,0,107,29,57,0,7,0,1,0,0,0,0,0,0,0,1,0,0,Offer2,0,0,0,1,480.52,0,0,1,0,0,0,2,2011-01-09
0,1,0,0,0,4915.39,No,1,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,70,13,48,0,9,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,0,0,1,504.0,0,1,0,0,0,0,2,2011-01-09
0,1,0,0,0,4896.56,No,2,2,1,0,0,0,0,1,0,36428,0,0,1,0,0,1,124,34,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Offer2,1,0,0,0,559.41,0,0,1,0,0,0,2,2011-02-18
0,0,1,0,0,4013.96,No,2,4,1,0,0,0,0,1,0,93284,1,0,0,1,0,0,99,7,26,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer3,0,0,1,0,475.2,1,0,0,0,0,0,2,2011-02-06
0,0,0,0,1,10834.87,No,2,2,1,0,0,0,0,1,0,34612,1,0,0,1,0,0,91,8,77,1,2,0,0,1,0,0,0,0,0,0,0,1,0,Offer4,0,0,1,0,655.2,0,1,0,0,0,0,1,2011-01-06
0,1,0,0,0,4669.23,Yes,3,1,1,0,0,0,0,1,0,76157,1,0,0,1,0,0,116,15,80,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer2,0,1,0,0,556.8,1,0,0,0,0,0,1,2011-02-14
0,0,0,0,1,29577.28,No,3,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,106,34,13,0,2,0,1,0,0,0,0,1,0,0,0,0,0,Offer2,0,1,0,0,763.2,1,0,0,0,0,0,1,2011-02-16
0,0,1,0,0,9259.73,No,1,1,0,0,0,1,0,0,1,17109,1,0,0,1,0,0,62,7,45,0,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,1,0,0,0,297.6,1,0,0,0,0,0,2,2011-02-03
0,0,0,1,0,6300.44,No,2,2,0,0,1,0,0,1,0,29539,1,0,0,0,1,0,85,20,83,0,7,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,408.0,0,1,0,0,0,0,2,2011-01-05
0,0,0,0,1,6031.52,No,2,2,1,0,0,0,0,0,1,49539,0,0,1,0,1,0,79,15,83,0,5,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,1,0,0,0,286.94,1,0,0,0,0,0,2,2011-02-07
0,0,0,1,0,2300.33,No,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,66,9,10,1,1,1,0,0,1,0,0,0,0,0,0,0,0,Offer2,1,0,0,0,475.2,0,1,0,0,0,0,1,2011-02-03
0,0,0,0,1,6863.12,No,3,2,1,0,0,0,0,0,1,25352,1,0,0,1,0,0,173,10,65,0,1,0,0,1,0,0,0,0,0,0,0,0,1,Offer3,0,1,0,0,830.4,0,0,0,0,1,0,2,2011-01-16
0,0,0,0,1,2797.76,No,1,2,1,0,0,0,0,0,1,63223,1,0,0,1,0,0,71,3,72,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Offer3,0,0,1,0,397.62,1,0,0,0,0,0,1,2011-01-18
0,0,1,0,0,4479.49,No,1,2,0,0,1,0,0,0,1,18505,1,0,0,1,0,0,66,15,51,4,3,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,0,1,0,316.8,0,1,0,0,0,0,2,2011-02-10
0,0,0,1,0,4571.51,No,1,2,1,0,0,0,0,1,0,91485,0,0,1,0,0,1,114,2,16,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer3,0,0,1,0,392.93,0,0,1,0,0,0,1,2011-01-11
0,0,0,0,1,6104.5,No,2,2,0,0,0,1,0,1,0,18690,0,1,0,1,0,0,80,10,63,0,5,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,1,0,0,0,18.19,0,1,0,0,0,0,2,2011-02-28
1,0,0,0,0,3297.9,No,2,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,91,3,78,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,0,0,1,655.2,1,0,0,0,0,0,2,2011-01-05
0,1,0,0,0,2639.98,No,1,2,1,0,0,0,0,1,0,69819,0,1,0,1,0,0,66,24,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Offer4,1,0,0,0,21.01,0,1,0,0,0,0,2,2011-02-04
0,0,0,1,0,13780.49,No,3,2,1,0,0,0,0,0,1,25708,1,0,0,0,0,1,118,21,44,0,2,0,1,0,0,0,0,1,0,0,0,0,0,Offer1,0,0,0,1,566.4,0,1,0,0,0,0,1,2011-02-20
0,0,1,0,0,3702.63,No,2,4,1,0,0,0,0,0,1,33738,1,0,0,0,1,0,95,13,97,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Offer2,1,0,0,0,541.76,1,0,0,0,0,0,2,2011-01-17
0,1,0,0,0,5789.35,No,1,2,1,0,0,0,0,1,0,75845,0,1,0,1,0,0,72,2,71,0,6,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,1,0,0,0,73.85,0,1,0,0,0,0,2,2011-02-12
0,0,1,0,0,13464.6,No,1,1,1,0,0,0,0,0,1,83392,0,0,1,1,0,0,112,20,34,0,2,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,1,0,0,0,523.69,0,0,1,0,0,0,2,2011-01-06
0,0,0,1,0,6331.34,No,2,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0,87,3,82,0,3,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,0,0,0,1,94.71,1,0,0,0,0,0,2,2011-02-21
0,0,0,1,0,3838.11,No,2,2,1,0,0,0,0,0,1,76375,0,1,0,1,0,0,96,21,81,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,0,0,1,138.42,0,1,0,0,0,0,2,2011-01-11
0,0,0,0,1,11274.91,No,3,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,114,22,39,0,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,0,0,1,820.8,0,1,0,0,0,0,1,2011-02-11
0,0,0,1,0,6052.0,No,2,2,1,0,0,0,0,0,1,32330,1,0,0,0,0,1,79,16,27,1,9,1,0,0,1,0,0,0,0,0,0,0,0,Offer1,0,0,0,1,379.2,0,1,0,0,0,0,2,2011-02-05
0,0,0,1,0,33451.79,No,2,2,1,0,0,0,0,1,0,85689,0,0,1,1,0,0,92,5,8,0,2,1,0,0,1,0,0,0,0,0,0,0,0,Offer1,1,0,0,0,237.95,0,1,0,0,0,0,1,2011-02-11
0,1,0,0,0,5611.93,No,3,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,158,5,59,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer3,1,0,0,0,1137.6,0,0,1,0,0,0,2,2011-01-24
0,1,0,0,0,5607.25,No,1,2,1,0,0,0,0,1,0,39507,0,0,1,1,0,0,70,32,17,0,5,1,0,0,0,0,0,0,0,1,0,0,0,Offer1,0,0,1,0,283.74,1,0,0,0,0,0,2,2011-02-25
0,0,0,1,0,8835.16,No,1,2,1,0,0,0,0,1,0,22373,0,0,1,1,0,0,112,11,59,0,8,0,1,0,0,0,0,1,0,0,0,0,0,Offer1,0,0,0,1,419.75,0,0,1,0,0,0,1,2011-01-18
0,0,0,1,0,3796.55,No,2,2,1,0,0,0,0,1,0,20217,1,0,0,1,0,0,96,16,30,2,1,0,1,0,0,0,0,1,0,0,0,0,0,Offer2,0,0,1,0,513.31,0,1,0,0,0,0,2,2011-01-17
0,0,0,0,1,3936.79,No,1,2,0,0,0,1,0,0,1,19245,1,0,0,1,0,0,106,28,61,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer3,0,0,1,0,508.8,0,0,1,0,0,0,3,2011-02-28
0,1,0,0,0,37150.83,No,1,1,0,0,0,1,0,1,0,17774,0,1,0,1,0,0,108,0,64,0,2,0,1,0,0,0,0,0,0,0,1,0,0,Offer3,0,1,0,0,116.26,0,0,1,0,0,0,2,2011-01-12
0,0,0,0,1,4815.53,No,1,2,1,0,0,0,0,0,1,80355,0,1,0,0,0,1,62,26,33,1,3,1,0,0,1,0,0,0,0,0,0,0,0,Offer1,0,0,0,1,83.39,1,0,0,0,0,0,2,2011-01-26
0,1,0,0,0,2853.37,No,1,2,1,0,0,0,0,0,1,65099,1,0,0,1,0,0,73,8,19,2,1,0,0,1,0,0,0,0,0,0,0,1,0,Offer2,0,0,0,1,350.4,0,1,0,0,0,0,2,2011-01-29
0,0,0,0,1,2467.46,No,1,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,73,29,14,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,1,0,0,0,525.6,1,0,0,0,0,0,2,2011-01-01
1,0,0,0,0,5200.23,No,1,3,1,0,0,0,0,0,1,23401,1,0,0,0,1,0,66,17,34,0,3,0,1,0,0,0,0,0,0,0,1,0,0,Offer4,0,0,1,0,316.8,0,1,0,0,0,0,2,2011-01-31
0,0,0,0,1,4594.26,No,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,63,11,10,1,3,0,1,0,0,0,0,0,0,0,1,0,0,Offer4,0,1,0,0,139.33,0,1,0,0,0,0,2,2011-01-01
0,1,0,0,0,8586.66,No,1,2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,118,6,32,0,5,0,1,0,0,0,0,1,0,0,0,0,0,Offer3,0,1,0,0,566.4,0,0,1,0,0,0,2,2011-02-27
0,0,0,1,0,4091.93,No,3,2,1,0,0,0,0,1,0,38692,1,0,0,1,0,0,102,16,8,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,0,1,0,502.44,0,1,0,0,0,0,2,2011-02-23
0,0,0,1,0,5181.62,Yes,1,3,1,0,0,0,0,1,0,97131,1,0,0,1,0,0,64,5,80,0,6,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,1,0,0,0,307.2,0,1,0,0,0,0,1,2011-02-03
0,0,0,0,1,14230.32,No,1,2,1,0,0,0,0,1,0,78046,1,0,0,0,0,1,119,22,91,2,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,1,0,0,759.12,0,0,1,0,0,0,1,2011-02-22
0,1,0,0,0,2446.66,No,1,2,1,0,0,0,0,0,1,82225,1,0,0,0,0,1,61,24,27,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,0,1,0,292.8,1,0,0,0,0,0,2,2011-02-13
0,0,0,1,0,4758.56,No,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,64,29,36,0,9,0,1,0,0,1,0,0,0,0,0,0,0,Offer3,0,0,0,1,607.73,0,1,0,0,0,0,2,2011-02-13
0,0,1,0,0,6645.93,No,2,2,1,0,0,0,0,0,1,21144,0,0,1,1,0,0,86,6,98,0,8,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,0,0,0,1,391.45,1,0,0,0,0,0,2,2011-01-25
0,0,0,0,1,8717.85,No,3,1,1,0,0,0,0,1,0,36645,1,0,0,0,1,0,112,21,50,0,7,1,0,0,1,0,0,0,0,0,0,0,0,Offer2,1,0,0,0,614.08,0,1,0,0,0,0,3,2011-01-15
0,0,1,0,0,4110.62,No,1,1,1,0,0,0,0,0,1,31842,0,0,1,0,1,0,108,7,31,0,1,0,0,1,0,0,0,0,0,0,0,0,1,Offer4,1,0,0,0,406.35,0,0,1,0,0,0,1,2011-01-03
0,0,0,1,0,9810.41,No,2,3,0,1,0,0,0,1,0,0,1,0,0,1,0,0,131,15,90,0,8,1,0,0,0,0,1,0,0,0,0,0,0,Offer3,0,0,0,1,628.8,0,0,0,0,1,0,3,2011-02-20
